date,value
2015-04-22 13:20:00,287.4755859375
2015-04-22 13:30:00,205.078125
2015-04-22 13:40:00,188.5986328125
2015-04-22 13:50:00,225.2197265625
2015-04-22 14:00:00,234.375
2015-04-22 14:10:00,239.8681640625
2015-04-22 14:20:00,239.8681640625
2015-04-22 14:30:00,219.7265625
2015-04-22 14:40:00,151.9775390625
2015-04-22 14:50:00,98.876953125
2015-04-22 15:00:00,124.51171875
2015-04-22 15:10:00,164.794921875
2015-04-22 15:20:00,117.1875
2015-04-22 15:30:00,80.56640625
2015-04-22 15:40:00,69.580078125
2015-04-22 15:50:00,73.2421875
2015-04-22 16:00:00,86.0595703125
2015-04-22 16:10:00,71.4111328125
2015-04-22 16:20:00,62.255859375
2015-04-22 16:30:00,89.7216796875
2015-04-22 16:40:00,109.86328125
2015-04-22 16:50:00,80.56640625
2015-04-22 17:00:00,40.283203125
2015-04-22 17:10:00,40.283203125
2015-04-22 17:20:00,86.0595703125
2015-04-22 17:30:00,137.3291015625
2015-04-22 17:40:00,124.51171875
2015-04-22 17:50:00,102.5390625
2015-04-22 18:00:00,45.7763671875
2015-04-22 18:10:00,20.1416015625
2015-04-22 18:20:00,9.1552734375
2015-04-22 18:30:00,7.32421875
2015-04-22 18:40:00,1.8310546875
2015-04-22 18:50:00,0
2015-04-22 19:00:00,0
2015-04-22 19:10:00,0
2015-04-22 19:20:00,0
2015-04-22 19:30:00,0
2015-04-22 19:40:00,0
2015-04-22 19:50:00,0
2015-04-22 20:00:00,0
2015-04-22 20:10:00,0
2015-04-22 20:20:00,0
2015-04-22 20:30:00,0
2015-04-22 20:40:00,0
2015-04-22 20:50:00,0
2015-04-22 21:00:00,0
2015-04-22 21:10:00,0
2015-04-22 21:20:00,0
2015-04-22 21:30:00,0
2015-04-22 21:40:00,0
2015-04-22 21:50:00,0
2015-04-22 22:00:00,0
2015-04-22 22:10:00,0
2015-04-22 22:20:00,0
2015-04-22 22:30:00,0
2015-04-22 22:40:00,0
2015-04-22 22:50:00,0
2015-04-22 23:00:00,0
2015-04-22 23:10:00,0
2015-04-22 23:20:00,0
2015-04-22 23:30:00,0
2015-04-22 23:40:00,0
2015-04-22 23:50:00,0
2015-04-23 00:00:00,0
2015-04-23 00:10:00,0
2015-04-23 00:20:00,0
2015-04-23 00:30:00,0
2015-04-23 00:40:00,0
2015-04-23 00:50:00,0
2015-04-23 01:00:00,0
2015-04-23 01:10:00,0
2015-04-23 01:20:00,0
2015-04-23 01:30:00,0
2015-04-23 01:40:00,0
2015-04-23 01:50:00,0
2015-04-23 02:00:00,0
2015-04-23 02:10:00,0
2015-04-23 02:20:00,0
2015-04-23 02:30:00,0
2015-04-23 02:40:00,0
2015-04-23 02:50:00,0
2015-04-23 03:00:00,0
2015-04-23 03:10:00,0
2015-04-23 03:20:00,0
2015-04-23 03:30:00,0
2015-04-23 03:40:00,0
2015-04-23 03:50:00,0
2015-04-23 04:00:00,0
2015-04-23 04:10:00,0
2015-04-23 04:20:00,0
2015-04-23 04:30:00,0
2015-04-23 04:40:00,0
2015-04-23 04:50:00,0
2015-04-23 05:00:00,0
2015-04-23 05:10:00,0
2015-04-23 05:20:00,0
2015-04-23 05:30:00,0
2015-04-23 05:40:00,0
2015-04-23 05:50:00,0
2015-04-23 06:00:00,0
2015-04-23 06:10:00,0
2015-04-23 06:20:00,0
2015-04-23 06:30:00,1.8310546875
2015-04-23 06:40:00,14.6484375
2015-04-23 06:50:00,42.1142578125
2015-04-23 07:00:00,80.56640625
2015-04-23 07:10:00,87.890625
2015-04-23 07:20:00,131.8359375
2015-04-23 07:30:00,186.767578125
2015-04-23 07:40:00,159.3017578125
2015-04-23 07:50:00,311.279296875
2015-04-23 08:00:00,686.6455078125
2015-04-23 08:10:00,745.2392578125
2015-04-23 08:20:00,787.353515625
2015-04-23 08:30:00,875.244140625
2015-04-23 08:40:00,955.810546875
2015-04-23 08:50:00,1080.322265625
2015-04-23 09:00:00,1179.19921875
2015-04-23 09:10:00,1221.3134765625
2015-04-23 09:20:00,1333.0078125
2015-04-23 09:30:00,1400.7568359375
2015-04-23 09:40:00,1422.7294921875
2015-04-23 09:50:00,1413.57421875
2015-04-23 10:00:00,1572.8759765625
2015-04-23 10:10:00,1638.7939453125
2015-04-23 10:20:00,1543.5791015625
2015-04-23 10:30:00,1279.9072265625
2015-04-23 10:40:00,1774.2919921875
2015-04-23 10:50:00,1834.716796875
2015-04-23 11:00:00,1873.1689453125
2015-04-23 11:10:00,1917.1142578125
2015-04-23 11:20:00,1959.228515625
2015-04-23 11:30:00,2021.484375
2015-04-23 11:40:00,2081.9091796875
2015-04-23 11:50:00,466.9189453125
2015-04-23 12:00:00,256.34765625
2015-04-23 12:10:00,179.443359375
2015-04-23 12:20:00,190.4296875
2015-04-23 12:30:00,162.9638671875
2015-04-23 12:40:00,113.525390625
2015-04-23 12:50:00,119.0185546875
2015-04-23 13:00:00,128.173828125
2015-04-23 13:10:00,151.9775390625
2015-04-23 13:20:00,166.6259765625
2015-04-23 13:30:00,161.1328125
2015-04-23 13:40:00,131.8359375
2015-04-23 13:50:00,93.3837890625
2015-04-23 14:00:00,80.56640625
2015-04-23 14:10:00,86.0595703125
2015-04-23 14:20:00,95.21484375
2015-04-23 14:30:00,89.7216796875
2015-04-23 14:40:00,84.228515625
2015-04-23 14:50:00,87.890625
2015-04-23 15:00:00,108.0322265625
2015-04-23 15:10:00,126.3427734375
2015-04-23 15:20:00,151.9775390625
2015-04-23 15:30:00,188.5986328125
2015-04-23 15:40:00,241.69921875
2015-04-23 15:50:00,307.6171875
2015-04-23 16:00:00,375.3662109375
2015-04-23 16:10:00,358.88671875
2015-04-23 16:20:00,358.88671875
2015-04-23 16:30:00,322.265625
2015-04-23 16:40:00,340.576171875
2015-04-23 16:50:00,338.7451171875
2015-04-23 17:00:00,166.6259765625
2015-04-23 17:10:00,139.16015625
2015-04-23 17:20:00,139.16015625
2015-04-23 17:30:00,36.62109375
2015-04-23 17:40:00,16.4794921875
2015-04-23 17:50:00,10.986328125
2015-04-23 18:00:00,9.1552734375
2015-04-23 18:10:00,7.32421875
2015-04-23 18:20:00,5.4931640625
2015-04-23 18:30:00,5.4931640625
2015-04-23 18:40:00,1.8310546875
2015-04-23 18:50:00,0
2015-04-23 19:00:00,0
2015-04-23 19:10:00,0
2015-04-23 19:20:00,0
2015-04-23 19:30:00,0
2015-04-23 19:40:00,0
2015-04-23 19:50:00,0
2015-04-23 20:00:00,0
2015-04-23 20:10:00,0
2015-04-23 20:20:00,0
2015-04-23 20:30:00,0
2015-04-23 20:40:00,0
2015-04-23 20:50:00,0
2015-04-23 21:00:00,0
2015-04-23 21:10:00,0
2015-04-23 21:20:00,0
2015-04-23 21:30:00,0
2015-04-23 21:40:00,0
2015-04-23 21:50:00,0
2015-04-23 22:00:00,0
2015-04-23 22:10:00,0
2015-04-23 22:20:00,0
2015-04-23 22:30:00,0
2015-04-23 22:40:00,0
2015-04-23 22:50:00,0
2015-04-23 23:00:00,0
2015-04-23 23:10:00,0
2015-04-23 23:20:00,0
2015-04-23 23:30:00,0
2015-04-23 23:40:00,0
2015-04-23 23:50:00,0
2015-04-24 00:00:00,0
2015-04-24 00:10:00,0
2015-04-24 00:20:00,0
2015-04-24 00:30:00,0
2015-04-24 00:40:00,0
2015-04-24 00:50:00,0
2015-04-24 01:00:00,0
2015-04-24 01:10:00,0
2015-04-24 01:20:00,0
2015-04-24 01:30:00,0
2015-04-24 01:40:00,0
2015-04-24 01:50:00,0
2015-04-24 02:00:00,0
2015-04-24 02:10:00,0
2015-04-24 02:20:00,0
2015-04-24 02:30:00,0
2015-04-24 02:40:00,0
2015-04-24 02:50:00,0
2015-04-24 03:00:00,0
2015-04-24 03:10:00,0
2015-04-24 03:20:00,0
2015-04-24 03:30:00,0
2015-04-24 03:40:00,0
2015-04-24 03:50:00,0
2015-04-24 04:00:00,0
2015-04-24 04:10:00,0
2015-04-24 04:20:00,0
2015-04-24 04:30:00,0
2015-04-24 04:40:00,0
2015-04-24 04:50:00,0
2015-04-24 05:00:00,0
2015-04-24 05:10:00,0
2015-04-24 05:20:00,0
2015-04-24 05:30:00,0
2015-04-24 05:40:00,0
2015-04-24 05:50:00,0
2015-04-24 06:00:00,0
2015-04-24 06:10:00,0
2015-04-24 06:20:00,0
2015-04-24 06:30:00,1.8310546875
2015-04-24 06:40:00,12.8173828125
2015-04-24 06:50:00,36.62109375
2015-04-24 07:00:00,67.7490234375
2015-04-24 07:10:00,102.5390625
2015-04-24 07:20:00,122.6806640625
2015-04-24 07:30:00,175.78125
2015-04-24 07:40:00,203.2470703125
2015-04-24 07:50:00,346.0693359375
2015-04-24 08:00:00,587.7685546875
2015-04-24 08:10:00,668.3349609375
2015-04-24 08:20:00,717.7734375
2015-04-24 08:30:00,734.2529296875
2015-04-24 08:40:00,930.17578125
2015-04-24 08:50:00,1010.7421875
2015-04-24 09:00:00,1102.294921875
2015-04-24 09:10:00,1034.5458984375
2015-04-24 09:20:00,1166.3818359375
2015-04-24 09:30:00,1016.2353515625
2015-04-24 09:40:00,1391.6015625
2015-04-24 09:50:00,1464.84375
2015-04-24 10:00:00,1384.27734375
2015-04-24 10:10:00,1614.990234375
2015-04-24 10:20:00,1691.89453125
2015-04-24 10:30:00,1770.6298828125
2015-04-24 10:40:00,1640.625
2015-04-24 10:50:00,1820.068359375
2015-04-24 11:00:00,1904.296875
2015-04-24 11:10:00,1838.37890625
2015-04-24 11:20:00,1929.931640625
2015-04-24 11:30:00,1964.7216796875
2015-04-24 11:40:00,2054.443359375
2015-04-24 11:50:00,2061.767578125
2015-04-24 12:00:00,2092.8955078125
2015-04-24 12:10:00,2144.1650390625
2015-04-24 12:20:00,2125.8544921875
2015-04-24 12:30:00,1470.3369140625
2015-04-24 12:40:00,2237.548828125
2015-04-24 12:50:00,1675.4150390625
2015-04-24 13:00:00,1116.943359375
2015-04-24 13:10:00,2059.9365234375
2015-04-24 13:20:00,886.23046875
2015-04-24 13:30:00,318.603515625
2015-04-24 13:40:00,216.064453125
2015-04-24 13:50:00,272.8271484375
2015-04-24 14:00:00,236.2060546875
2015-04-24 14:10:00,236.2060546875
2015-04-24 14:20:00,303.955078125
2015-04-24 14:30:00,291.1376953125
2015-04-24 14:40:00,265.5029296875
2015-04-24 14:50:00,228.8818359375
2015-04-24 15:00:00,192.2607421875
2015-04-24 15:10:00,113.525390625
2015-04-24 15:20:00,124.51171875
2015-04-24 15:30:00,108.0322265625
2015-04-24 15:40:00,133.6669921875
2015-04-24 15:50:00,168.45703125
2015-04-24 16:00:00,216.064453125
2015-04-24 16:10:00,390.0146484375
2015-04-24 16:20:00,430.2978515625
2015-04-24 16:30:00,353.3935546875
2015-04-24 16:40:00,287.4755859375
2015-04-24 16:50:00,181.2744140625
2015-04-24 17:00:00,119.0185546875
2015-04-24 17:10:00,173.9501953125
2015-04-24 17:20:00,194.091796875
2015-04-24 17:30:00,119.0185546875
2015-04-24 17:40:00,47.607421875
2015-04-24 17:50:00,36.62109375
2015-04-24 18:00:00,27.4658203125
2015-04-24 18:10:00,12.8173828125
2015-04-24 18:20:00,9.1552734375
2015-04-24 18:30:00,3.662109375
2015-04-24 18:40:00,0
2015-04-24 18:50:00,0
2015-04-24 19:00:00,0
2015-04-24 19:10:00,0
2015-04-24 19:20:00,0
2015-04-24 19:30:00,0
2015-04-24 19:40:00,0
2015-04-24 19:50:00,0
2015-04-24 20:00:00,0
2015-04-24 20:10:00,0
2015-04-24 20:20:00,0
2015-04-24 20:30:00,0
2015-04-24 20:40:00,0
2015-04-24 20:50:00,0
2015-04-24 21:00:00,0
2015-04-24 21:10:00,0
2015-04-24 21:20:00,0
2015-04-24 21:30:00,0
2015-04-24 21:40:00,0
2015-04-24 21:50:00,0
2015-04-24 22:00:00,0
2015-04-24 22:10:00,0
2015-04-24 22:20:00,0
2015-04-24 22:30:00,0
2015-04-24 22:40:00,0
2015-04-24 22:50:00,0
2015-04-24 23:00:00,0
2015-04-24 23:10:00,0
2015-04-24 23:20:00,0
2015-04-24 23:30:00,0
2015-04-24 23:40:00,0
2015-04-24 23:50:00,0
2015-04-25 00:00:00,0
2015-04-25 00:10:00,0
2015-04-25 00:20:00,0
2015-04-25 00:30:00,0
2015-04-25 00:40:00,0
2015-04-25 00:50:00,0
2015-04-25 01:00:00,0
2015-04-25 01:10:00,0
2015-04-25 01:20:00,0
2015-04-25 01:30:00,0
2015-04-25 01:40:00,0
2015-04-25 01:50:00,0
2015-04-25 02:00:00,0
2015-04-25 02:10:00,0
2015-04-25 02:20:00,0
2015-04-25 02:30:00,0
2015-04-25 02:40:00,0
2015-04-25 02:50:00,0
2015-04-25 03:00:00,0
2015-04-25 03:10:00,0
2015-04-25 03:20:00,0
2015-04-25 03:30:00,0
2015-04-25 03:40:00,0
2015-04-25 03:50:00,0
2015-04-25 04:00:00,0
2015-04-25 04:10:00,0
2015-04-25 04:20:00,0
2015-04-25 04:30:00,0
2015-04-25 04:40:00,0
2015-04-25 04:50:00,0
2015-04-25 05:00:00,0
2015-04-25 05:10:00,0
2015-04-25 05:20:00,0
2015-04-25 05:30:00,0
2015-04-25 05:40:00,0
2015-04-25 05:50:00,0
2015-04-25 06:00:00,0
2015-04-25 06:10:00,0
2015-04-25 06:20:00,0
2015-04-25 06:30:00,3.662109375
2015-04-25 06:40:00,18.310546875
2015-04-25 06:50:00,40.283203125
2015-04-25 07:00:00,60.4248046875
2015-04-25 07:10:00,69.580078125
2015-04-25 07:20:00,117.1875
2015-04-25 07:30:00,192.2607421875
2015-04-25 07:40:00,175.78125
2015-04-25 07:50:00,281.982421875
2015-04-25 08:00:00,617.0654296875
2015-04-25 08:10:00,704.9560546875
2015-04-25 08:20:00,780.029296875
2015-04-25 08:30:00,871.58203125
2015-04-25 08:40:00,955.810546875
2015-04-25 08:50:00,1036.376953125
2015-04-25 09:00:00,1115.1123046875
2015-04-25 09:10:00,1192.0166015625
2015-04-25 09:20:00,1265.2587890625
2015-04-25 09:30:00,1338.5009765625
2015-04-25 09:40:00,1409.912109375
2015-04-25 09:50:00,1470.3369140625
2015-04-25 10:00:00,1538.0859375
2015-04-25 10:10:00,1598.5107421875
2015-04-25 10:20:00,1651.611328125
2015-04-25 10:30:00,1702.880859375
2015-04-25 10:40:00,1754.150390625
2015-04-25 10:50:00,1798.095703125
2015-04-25 11:00:00,1847.5341796875
2015-04-25 11:10:00,1887.8173828125
2015-04-25 11:20:00,1918.9453125
2015-04-25 11:30:00,1957.3974609375
2015-04-25 11:40:00,1995.849609375
2015-04-25 11:50:00,2045.2880859375
2015-04-25 12:00:00,2144.1650390625
2015-04-25 12:10:00,1790.771484375
2015-04-25 12:20:00,818.4814453125
2015-04-25 12:30:00,745.2392578125
2015-04-25 12:40:00,1170.0439453125
2015-04-25 12:50:00,1362.3046875
2015-04-25 13:00:00,1525.2685546875
2015-04-25 13:10:00,721.435546875
2015-04-25 13:20:00,1712.0361328125
2015-04-25 13:30:00,1904.296875
2015-04-25 13:40:00,2248.53515625
2015-04-25 13:50:00,1356.8115234375
2015-04-25 14:00:00,1446.533203125
2015-04-25 14:10:00,1171.875
2015-04-25 14:20:00,1682.7392578125
2015-04-25 14:30:00,1301.8798828125
2015-04-25 14:40:00,444.9462890625
2015-04-25 14:50:00,340.576171875
2015-04-25 15:00:00,406.494140625
2015-04-25 15:10:00,567.626953125
2015-04-25 15:20:00,390.0146484375
2015-04-25 15:30:00,278.3203125
2015-04-25 15:40:00,335.0830078125
2015-04-25 15:50:00,736.083984375
2015-04-25 16:00:00,335.0830078125
2015-04-25 16:10:00,1102.294921875
2015-04-25 16:20:00,869.7509765625
2015-04-25 16:30:00,600.5859375
2015-04-25 16:40:00,379.0283203125
2015-04-25 16:50:00,157.470703125
2015-04-25 17:00:00,157.470703125
2015-04-25 17:10:00,155.6396484375
2015-04-25 17:20:00,162.9638671875
2015-04-25 17:30:00,95.21484375
2015-04-25 17:40:00,56.7626953125
2015-04-25 17:50:00,36.62109375
2015-04-25 18:00:00,12.8173828125
2015-04-25 18:10:00,7.32421875
2015-04-25 18:20:00,3.662109375
2015-04-25 18:30:00,1.8310546875
2015-04-25 18:40:00,0
2015-04-25 18:50:00,0
2015-04-25 19:00:00,0
2015-04-25 19:10:00,0
2015-04-25 19:20:00,0
2015-04-25 19:30:00,0
2015-04-25 19:40:00,0
2015-04-25 19:50:00,0
2015-04-25 20:00:00,0
2015-04-25 20:10:00,0
2015-04-25 20:20:00,0
2015-04-25 20:30:00,0
2015-04-25 20:40:00,0
2015-04-25 20:50:00,0
2015-04-25 21:00:00,0
2015-04-25 21:10:00,0
2015-04-25 21:20:00,0
2015-04-25 21:30:00,0
2015-04-25 21:40:00,0
2015-04-25 21:50:00,0
2015-04-25 22:00:00,0
2015-04-25 22:10:00,0
2015-04-25 22:20:00,0
2015-04-25 22:30:00,0
2015-04-25 22:40:00,0
2015-04-25 22:50:00,0
2015-04-25 23:00:00,0
2015-04-25 23:10:00,0
2015-04-25 23:20:00,0
2015-04-25 23:30:00,0
2015-04-25 23:40:00,0
2015-04-25 23:50:00,0
2015-04-26 00:00:00,0
2015-04-26 00:10:00,0
2015-04-26 00:20:00,0
2015-04-26 00:30:00,0
2015-04-26 00:40:00,0
2015-04-26 00:50:00,0
2015-04-26 01:00:00,0
2015-04-26 01:10:00,0
2015-04-26 01:20:00,0
2015-04-26 01:30:00,0
2015-04-26 01:40:00,0
2015-04-26 01:50:00,0
2015-04-26 02:00:00,0
2015-04-26 02:10:00,0
2015-04-26 02:20:00,0
2015-04-26 02:30:00,0
2015-04-26 02:40:00,0
2015-04-26 02:50:00,0
2015-04-26 03:00:00,0
2015-04-26 03:10:00,0
2015-04-26 03:20:00,0
2015-04-26 03:30:00,0
2015-04-26 03:40:00,0
2015-04-26 03:50:00,0
2015-04-26 04:00:00,0
2015-04-26 04:10:00,0
2015-04-26 04:20:00,0
2015-04-26 04:30:00,0
2015-04-26 04:40:00,0
2015-04-26 04:50:00,0
2015-04-26 05:00:00,0
2015-04-26 05:10:00,0
2015-04-26 05:20:00,0
2015-04-26 05:30:00,0
2015-04-26 05:40:00,0
2015-04-26 05:50:00,0
2015-04-26 06:00:00,0
2015-04-26 06:10:00,0
2015-04-26 06:20:00,0
2015-04-26 06:30:00,1.8310546875
2015-04-26 06:40:00,12.8173828125
2015-04-26 06:50:00,32.958984375
2015-04-26 07:00:00,62.255859375
2015-04-26 07:10:00,89.7216796875
2015-04-26 07:20:00,119.0185546875
2015-04-26 07:30:00,148.3154296875
2015-04-26 07:40:00,175.78125
2015-04-26 07:50:00,188.5986328125
2015-04-26 08:00:00,216.064453125
2015-04-26 08:10:00,283.8134765625
2015-04-26 08:20:00,360.7177734375
2015-04-26 08:30:00,377.197265625
2015-04-26 08:40:00,366.2109375
2015-04-26 08:50:00,455.9326171875
2015-04-26 09:00:00,611.572265625
2015-04-26 09:10:00,1065.673828125
2015-04-26 09:20:00,1644.287109375
2015-04-26 09:30:00,1442.87109375
2015-04-26 09:40:00,1539.9169921875
2015-04-26 09:50:00,1376.953125
2015-04-26 10:00:00,1618.65234375
2015-04-26 10:10:00,1614.990234375
2015-04-26 10:20:00,1653.4423828125
2015-04-26 10:30:00,1431.884765625
2015-04-26 10:40:00,1345.8251953125
2015-04-26 10:50:00,1734.0087890625
2015-04-26 11:00:00,1252.44140625
2015-04-26 11:10:00,450.439453125
2015-04-26 11:20:00,721.435546875
2015-04-26 11:30:00,600.5859375
2015-04-26 11:40:00,730.5908203125
2015-04-26 11:50:00,2156.982421875
2015-04-26 12:00:00,1049.1943359375
2015-04-26 12:10:00,725.09765625
2015-04-26 12:20:00,468.75
2015-04-26 12:30:00,303.955078125
2015-04-26 12:40:00,217.8955078125
2015-04-26 12:50:00,190.4296875
2015-04-26 13:00:00,245.361328125
2015-04-26 13:10:00,358.88671875
2015-04-26 13:20:00,426.6357421875
2015-04-26 13:30:00,545.654296875
2015-04-26 13:40:00,NA
2015-04-26 13:50:00,496.2158203125
2015-04-26 14:00:00,450.439453125
2015-04-26 14:10:00,305.7861328125
2015-04-26 14:20:00,316.7724609375
2015-04-26 14:30:00,357.0556640625
2015-04-26 14:40:00,258.1787109375
2015-04-26 14:50:00,146.484375
2015-04-26 15:00:00,260.009765625
2015-04-26 15:10:00,327.7587890625
2015-04-26 15:20:00,280.1513671875
2015-04-26 15:30:00,239.8681640625
2015-04-26 15:40:00,252.685546875
2015-04-26 15:50:00,249.0234375
2015-04-26 16:00:00,212.40234375
2015-04-26 16:10:00,190.4296875
2015-04-26 16:20:00,263.671875
2015-04-26 16:30:00,269.1650390625
2015-04-26 16:40:00,267.333984375
2015-04-26 16:50:00,269.1650390625
2015-04-26 17:00:00,261.8408203125
2015-04-26 17:10:00,208.740234375
2015-04-26 17:20:00,170.2880859375
2015-04-26 17:30:00,157.470703125
2015-04-26 17:40:00,109.86328125
2015-04-26 17:50:00,51.26953125
2015-04-26 18:00:00,25.634765625
2015-04-26 18:10:00,16.4794921875
2015-04-26 18:20:00,9.1552734375
2015-04-26 18:30:00,3.662109375
2015-04-26 18:40:00,0
2015-04-26 18:50:00,0
2015-04-26 19:00:00,0
2015-04-26 19:10:00,0
2015-04-26 19:20:00,0
2015-04-26 19:30:00,0
2015-04-26 19:40:00,0
2015-04-26 19:50:00,0
2015-04-26 20:00:00,0
2015-04-26 20:10:00,0
2015-04-26 20:20:00,0
2015-04-26 20:30:00,0
2015-04-26 20:40:00,0
2015-04-26 20:50:00,0
2015-04-26 21:00:00,0
2015-04-26 21:10:00,0
2015-04-26 21:20:00,0
2015-04-26 21:30:00,0
2015-04-26 21:40:00,0
2015-04-26 21:50:00,0
2015-04-26 22:00:00,0
2015-04-26 22:10:00,0
2015-04-26 22:20:00,0
2015-04-26 22:30:00,0
2015-04-26 22:40:00,0
2015-04-26 22:50:00,0
2015-04-26 23:00:00,0
2015-04-26 23:10:00,0
2015-04-26 23:20:00,0
2015-04-26 23:30:00,0
2015-04-26 23:40:00,0
2015-04-26 23:50:00,0
2015-04-27 00:00:00,0
2015-04-27 00:10:00,0
2015-04-27 00:20:00,0
2015-04-27 00:30:00,0
2015-04-27 00:40:00,0
2015-04-27 00:50:00,0
2015-04-27 01:00:00,0
2015-04-27 01:10:00,0
2015-04-27 01:20:00,0
2015-04-27 01:30:00,0
2015-04-27 01:40:00,0
2015-04-27 01:50:00,0
2015-04-27 02:00:00,0
2015-04-27 02:10:00,0
2015-04-27 02:20:00,0
2015-04-27 02:30:00,0
2015-04-27 02:40:00,0
2015-04-27 02:50:00,0
2015-04-27 03:00:00,0
2015-04-27 03:10:00,0
2015-04-27 03:20:00,0
2015-04-27 03:30:00,0
2015-04-27 03:40:00,0
2015-04-27 03:50:00,0
2015-04-27 04:00:00,0
2015-04-27 04:10:00,0
2015-04-27 04:20:00,0
2015-04-27 04:30:00,0
2015-04-27 04:40:00,0
2015-04-27 04:50:00,0
2015-04-27 05:00:00,0
2015-04-27 05:10:00,0
2015-04-27 05:20:00,0
2015-04-27 05:30:00,0
2015-04-27 05:40:00,0
2015-04-27 05:50:00,0
2015-04-27 06:00:00,0
2015-04-27 06:10:00,0
2015-04-27 06:20:00,0
2015-04-27 06:30:00,0
2015-04-27 06:40:00,3.662109375
2015-04-27 06:50:00,20.1416015625
2015-04-27 07:00:00,38.4521484375
2015-04-27 07:10:00,49.4384765625
2015-04-27 07:20:00,67.7490234375
2015-04-27 07:30:00,91.552734375
2015-04-27 07:40:00,148.3154296875
2015-04-27 07:50:00,203.2470703125
2015-04-27 08:00:00,232.5439453125
2015-04-27 08:10:00,261.8408203125
2015-04-27 08:20:00,296.630859375
2015-04-27 08:30:00,289.306640625
2015-04-27 08:40:00,272.8271484375
2015-04-27 08:50:00,362.548828125
2015-04-27 09:00:00,415.6494140625
2015-04-27 09:10:00,584.1064453125
2015-04-27 09:20:00,774.5361328125
2015-04-27 09:30:00,637.20703125
2015-04-27 09:40:00,644.53125
2015-04-27 09:50:00,644.53125
2015-04-27 10:00:00,690.3076171875
2015-04-27 10:10:00,745.2392578125
2015-04-27 10:20:00,803.8330078125
2015-04-27 10:30:00,781.8603515625
2015-04-27 10:40:00,825.8056640625
2015-04-27 10:50:00,897.216796875
2015-04-27 11:00:00,911.865234375
2015-04-27 11:10:00,908.203125
2015-04-27 11:20:00,921.0205078125
2015-04-27 11:30:00,919.189453125
2015-04-27 11:40:00,1094.970703125
2015-04-27 11:50:00,1142.578125
2015-04-27 12:00:00,1175.537109375
2015-04-27 12:10:00,1096.8017578125
2015-04-27 12:20:00,1124.267578125
2015-04-27 12:30:00,1272.5830078125
2015-04-27 12:40:00,1248.779296875
2015-04-27 12:50:00,1312.8662109375
2015-04-27 13:00:00,1137.0849609375
2015-04-27 13:10:00,955.810546875
2015-04-27 13:20:00,805.6640625
2015-04-27 13:30:00,759.8876953125
2015-04-27 13:40:00,747.0703125
2015-04-27 13:50:00,721.435546875
2015-04-27 14:00:00,677.490234375
2015-04-27 14:10:00,725.09765625
2015-04-27 14:20:00,897.216796875
2015-04-27 14:30:00,944.82421875
2015-04-27 14:40:00,1049.1943359375
2015-04-27 14:50:00,1030.8837890625
2015-04-27 15:00:00,1072.998046875
2015-04-27 15:10:00,1008.9111328125
2015-04-27 15:20:00,814.8193359375
2015-04-27 15:30:00,706.787109375
2015-04-27 15:40:00,684.814453125
2015-04-27 15:50:00,644.53125
2015-04-27 16:00:00,589.599609375
2015-04-27 16:10:00,569.4580078125
2015-04-27 16:20:00,490.72265625
2015-04-27 16:30:00,373.53515625
2015-04-27 16:40:00,382.6904296875
2015-04-27 16:50:00,358.88671875
2015-04-27 17:00:00,302.1240234375
2015-04-27 17:10:00,428.466796875
2015-04-27 17:20:00,379.0283203125
2015-04-27 17:30:00,294.7998046875
2015-04-27 17:40:00,232.5439453125
2015-04-27 17:50:00,51.26953125
2015-04-27 18:00:00,47.607421875
2015-04-27 18:10:00,49.4384765625
2015-04-27 18:20:00,27.4658203125
2015-04-27 18:30:00,12.8173828125
2015-04-27 18:40:00,5.4931640625
2015-04-27 18:50:00,0
2015-04-27 19:00:00,0
2015-04-27 19:10:00,0
2015-04-27 19:20:00,0
2015-04-27 19:30:00,0
2015-04-27 19:40:00,0
2015-04-27 19:50:00,0
2015-04-27 20:00:00,0
2015-04-27 20:10:00,0
2015-04-27 20:20:00,0
2015-04-27 20:30:00,0
2015-04-27 20:40:00,0
2015-04-27 20:50:00,0
2015-04-27 21:00:00,0
2015-04-27 21:10:00,0
2015-04-27 21:20:00,0
2015-04-27 21:30:00,0
2015-04-27 21:40:00,0
2015-04-27 21:50:00,0
2015-04-27 22:00:00,0
2015-04-27 22:10:00,0
2015-04-27 22:20:00,0
2015-04-27 22:30:00,0
2015-04-27 22:40:00,0
2015-04-27 22:50:00,0
2015-04-27 23:00:00,0
2015-04-27 23:10:00,0
2015-04-27 23:20:00,0
2015-04-27 23:30:00,0
2015-04-27 23:40:00,0
2015-04-27 23:50:00,0
2015-04-28 00:00:00,0
2015-04-28 00:10:00,0
2015-04-28 00:20:00,0
2015-04-28 00:30:00,0
2015-04-28 00:40:00,0
2015-04-28 00:50:00,0
2015-04-28 01:00:00,0
2015-04-28 01:10:00,0
2015-04-28 01:20:00,0
2015-04-28 01:30:00,0
2015-04-28 01:40:00,0
2015-04-28 01:50:00,0
2015-04-28 02:00:00,0
2015-04-28 02:10:00,0
2015-04-28 02:20:00,0
2015-04-28 02:30:00,0
2015-04-28 02:40:00,0
2015-04-28 02:50:00,0
2015-04-28 03:00:00,0
2015-04-28 03:10:00,0
2015-04-28 03:20:00,0
2015-04-28 03:30:00,0
2015-04-28 03:40:00,0
2015-04-28 03:50:00,0
